"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"assam","2021","3","TOTAL","dibrugarh district","4495","6010865","1116075","2517711536.27678","184280","6497593"
"assam","2021","3","TOTAL","baksa district","4495","6010865","418859","1074324607.6751742","88112","4106577"
"assam","2021","3","TOTAL","nagaon district","4495","6010865","1156024","2903215135.7842274","233909","6279942"
"uttarakhand","2021","3","TOTAL","champawat district","4111","4646571","225508","452316414.89691293","46279","2383548"
"uttarakhand","2021","3","TOTAL","almora district","4111","4646571","518423","912391176.2694778","102118","5454284"
"uttarakhand","2021","3","TOTAL","bageshwar district","4111","4646571","195216","339140370.82216936","40083","2160085"
"uttarakhand","2021","3","TOTAL","chamoli district","4111","4646571","352899","738267624.1421455","73432","4144214"
"uttarakhand","2021","3","TOTAL","dehradun district","4111","4646571","15063442","22990701165.284504","963594","20465729"
"uttarakhand","2021","3","TOTAL","haridwar district","4111","4646571","5509173","8989314144.10345","669249","14435498"
"uttarakhand","2021","3","TOTAL","nainital district","4111","4646571","2632707","4647117597.836014","309820","8514293"
"uttarakhand","2021","3","TOTAL","pauri garhwal district","4111","4646571","969356","1594948974.778614","155054","7889492"
"uttarakhand","2021","3","TOTAL","pithoragarh district","4111","4646571","405020","818234590.9716287","84476","3786013"
"uttarakhand","2021","3","TOTAL","rudraprayag district","4111","4646571","198589","391423419.13020337","42317","1937591"
"uttarakhand","2021","3","TOTAL","tehri garhwal district","4111","4646571","719519","1243423714.563628","119032","5436460"
"uttarakhand","2021","3","TOTAL","udham singh nagar district","4111","4646571","3972342","6845281919.429771","568881","11164838"
"uttarakhand","2021","3","TOTAL","uttarkashi district","4111","4646571","280090","564935671.3357033","59174","3114485"
"punjab","2021","2","TOTAL","pathankot district","4047","3768919","731752","1772534610.4927375","158252","2445879"
"punjab","2021","2","TOTAL","moga district","4047","3768919","390090","1036948696.0490458","120168","2081298"
"punjab","2021","2","TOTAL","mansa district","4047","3768919","299561","842455754.8990321","115045","1913079"
"punjab","2021","2","TOTAL","ludhiana district","4047","3768919","11475061","23530471085.652363","1204126","12949093"
"punjab","2021","2","TOTAL","kapurthala district","4047","3768919","617180","1181217113.1622295","131323","2172524"
"punjab","2021","2","TOTAL","jalandhar district","4047","3768919","1968477","4316968650.261899","459789","5335908"
"punjab","2021","2","TOTAL","hoshiarpur district","4047","3768919","721249","1657693325.435227","223227","3318856"
"punjab","2021","2","TOTAL","gurdaspur district","4047","3768919","679681","1859640037.2663374","201976","3100780"
"punjab","2021","2","TOTAL","firozepur district","4047","3768919","566212","1515459267.406472","145688","2779851"
"punjab","2021","2","TOTAL","tarn taran district","4047","3768919","478877","1414918504.4248867","118896","3161261"
"punjab","2021","2","TOTAL","sri muktsar sahib district","4047","3768919","461666","1217120126.5530572","135088","2862666"
"punjab","2021","2","TOTAL","shahid bhagat singh nagar district","4047","3768919","199137","428472492.11062515","67197","1146382"
"punjab","2021","2","TOTAL","sas nagar district","4047","3768919","4707042","7288830376.63194","675022","8804039"
"punjab","2021","2","TOTAL","sangrur district","4047","3768919","852138","2194371528.5795517","261746","4108982"
"punjab","2021","2","TOTAL","rupnagar district","4047","3768919","519639","1107250487.3937266","134686","1976729"
"punjab","2021","2","TOTAL","amritsar district","4047","3768919","2166296","5279064151.566084","489463","6079531"
"punjab","2021","2","TOTAL","barnala district","4047","3768919","260490","682913602.7028843","85341","1547066"
"punjab","2021","2","TOTAL","bathinda district","4047","3768919","1271905","3102199906.6400814","309805","5153282"
"punjab","2021","2","TOTAL","faridkot district","4047","3768919","360862","970606063.4479282","100793","1731270"
"punjab","2021","2","TOTAL","fatehgarh sahib district","4047","3768919","432074","882379156.0519567","120891","1639400"
"punjab","2021","2","TOTAL","fazilka district","4047","3768919","1140866","2840373948.4850025","265874","5712760"
"punjab","2021","2","TOTAL","patiala district","4047","3768919","1870993","4409169677.402311","452152","5873453"
"punjab","2021","1","TOTAL","barnala district","3783","2558380","213402","567704477.2682207","79294","902867"
"punjab","2021","1","TOTAL","bathinda district","3783","2558380","1089719","2681512020.113289","288460","4263560"
"punjab","2021","1","TOTAL","faridkot district","3783","2558380","295483","800134592.0725646","93801","1199867"
"punjab","2021","1","TOTAL","fatehgarh sahib district","3783","2558380","395693","762704864.751643","112449","1614595"
"punjab","2021","1","TOTAL","fazilka district","3783","2558380","926196","2485697202.7721486","247363","4019103"
"punjab","2021","1","TOTAL","firozepur district","3783","2558380","447201","1235768673.1019611","135570","1856298"
"punjab","2021","1","TOTAL","gurdaspur district","3783","2558380","535219","1479254052.7352686","187933","2229430"
"punjab","2021","1","TOTAL","hoshiarpur district","3783","2558380","585780","1384031539.442925","207567","2395805"
"punjab","2021","1","TOTAL","jalandhar district","3783","2558380","1716126","3828908006.2314005","428704","5817452"
"punjab","2021","1","TOTAL","kapurthala district","3783","2558380","546584","1037569858.5888398","122367","1820533"
"punjab","2021","1","TOTAL","ludhiana district","3783","2558380","8956495","19225271865.793266","1121835","16627730"
"punjab","2021","1","TOTAL","mansa district","3783","2558380","244012","676069005.1052742","106756","1098110"
"punjab","2021","1","TOTAL","moga district","3783","2558380","318913","867502076.3491857","111895","1337796"
"punjab","2021","1","TOTAL","pathankot district","3783","2558380","570864","1486337867.452893","147446","2261929"
"punjab","2021","1","TOTAL","patiala district","3783","2558380","1594101","3743416293.2960615","421866","6008815"
"punjab","2021","1","TOTAL","rupnagar district","3783","2558380","431769","943540386.5908539","125466","1709178"
"punjab","2021","1","TOTAL","sangrur district","3783","2558380","697801","1779386402.710884","243382","2884693"
"punjab","2021","1","TOTAL","sas nagar district","3783","2558380","4469959","6737530092.4958515","631136","12812661"
"punjab","2021","1","TOTAL","shahid bhagat singh nagar district","3783","2558380","162140","362806795.4619291","62459","690052"
"punjab","2021","1","TOTAL","sri muktsar sahib district","3783","2558380","378201","969640044.7918326","125454","1553575"
"punjab","2021","1","TOTAL","tarn taran district","3783","2558380","372077","1100852834.0893908","110661","1517174"
"punjab","2021","1","TOTAL","amritsar district","3783","2558380","1823100","4535248139.891067","456913","6431045"
"assam","2021","2","TOTAL","sonitpur district","3265","3008122","848080","1929013770.5926275","170519","4854061"
"assam","2021","2","TOTAL","sivasagar district","3265","3008122","303100","635897961.4545786","82266","1990635"
"assam","2021","2","TOTAL","nalbari district","3265","3008122","265787","614926960.4062058","73631","1920860"
"assam","2021","2","TOTAL","nagaon district","3265","3008122","928187","2446953429.3994994","215750","4792054"
"assam","2021","2","TOTAL","marigaon district","3265","3008122","452067","1213004303.8796182","94605","2380734"
"assam","2021","2","TOTAL","barpeta district","3265","3008122","1094358","2927546915.4449625","191700","5672255"
"assam","2021","2","TOTAL","majuli district","3265","3008122","44407","85365999.51292944","14758","588818"
"assam","2021","2","TOTAL","lakhimpur district","3265","3008122","361975","751021666.6941358","96165","4453376"
"assam","2021","2","TOTAL","kokrajhar district","3265","3008122","291109","760467202.4006457","65062","2506976"
"assam","2021","2","TOTAL","dhemaji district","3265","3008122","299375","707439590.8525485","74111","2895465"
"assam","2021","2","TOTAL","dhubri district","3265","3008122","528440","1316708576.7981756","109873","3218064"
"assam","2021","2","TOTAL","dibrugarh district","3265","3008122","870918","1976153977.7728927","170604","5005943"
"assam","2021","2","TOTAL","dima hasao district","3265","3008122","127333","291445306.00893736","26183","1080139"
"assam","2021","2","TOTAL","goalpara district","3265","3008122","544911","1475602701.2507868","98459","3288085"
"assam","2021","2","TOTAL","golaghat district","3265","3008122","382567","828266419.210104","106454","3724195"
"assam","2021","2","TOTAL","hailakandi district","3265","3008122","258553","622102715.3474636","61575","1536439"
"assam","2021","2","TOTAL","hojai district","3265","3008122","285880","717552682.8425927","69441","2391622"
"assam","2021","2","TOTAL","jorhat district","3265","3008122","448050","911359043.2389444","125247","2550454"
"assam","2021","2","TOTAL","kamrup district","3265","3008122","737877","1686926641.0395198","159018","4519000"
"assam","2021","2","TOTAL","kamrup metropolitan district","3265","3008122","12113618","26948905679.328754","630676","7599247"
"assam","2021","2","TOTAL","karbi anglong district","3265","3008122","275847","664132421.6116567","62752","2453415"
"assam","2021","2","TOTAL","biswanath district","3265","3008122","255222","546335899.8896878","57664","2749171"
"assam","2021","2","TOTAL","bongaigaon district","3265","3008122","445957","1107075859.5018854","86972","2874996"
"assam","2021","2","TOTAL","cachar district","3265","3008122","743120","1680050955.980187","185350","3369557"
"assam","2021","2","TOTAL","charaideo district","3265","3008122","169721","406368639.266593","43764","1920960"
"assam","2021","2","TOTAL","chirang district","3265","3008122","173228","416705187.85423946","38690","2437016"
"assam","2021","2","TOTAL","darrang district","3265","3008122","373027","991719331.0625447","76790","2740857"
"assam","2021","2","TOTAL","karimganj district","3265","3008122","376322","1008636324.5592346","97106","2365477"
"assam","2021","2","TOTAL","baksa district","3265","3008122","333425","874733682.7849679","80839","3052533"
"assam","2021","2","TOTAL","west karbi anglong district","3265","3008122","51169","93322156.33253612","13811","851063"
"assam","2021","2","TOTAL","udalguri district","3265","3008122","229956","535712130.36414516","62273","3070414"
"assam","2021","2","TOTAL","tinsukia district","3265","3008122","606143","1318534292.5264628","144571","6040471"
"assam","2021","2","TOTAL","south salmara mancachar district","3265","3008122","213176","702484951.4538276","30377","1109538"
"assam","2021","1","TOTAL","golaghat district","3167","2334419","311238","749087184.8333428","98520","1406442"
"assam","2021","1","TOTAL","hojai district","3167","2334419","220269","591418708.8113766","64551","1015612"
"assam","2021","1","TOTAL","jorhat district","3167","2334419","388882","856404785.4295708","116616","1675725"
"assam","2021","1","TOTAL","kamrup district","3167","2334419","557802","1450662971.6951797","147671","2614237"
"assam","2021","1","TOTAL","kamrup metropolitan district","3167","2334419","9400818","24003716533.697937","589688","11775050"
"assam","2021","1","TOTAL","karbi anglong district","3167","2334419","217934","608528765.1323997","58026","956752"
"assam","2021","1","TOTAL","karimganj district","3167","2334419","304173","916185934.3111196","89969","1410799"
"assam","2021","1","TOTAL","kokrajhar district","3167","2334419","228889","627990382.7904459","60046","1036755"
"assam","2021","1","TOTAL","lakhimpur district","3167","2334419","278213","669614741.670135","89104","1325230"
"assam","2021","1","TOTAL","majuli district","3167","2334419","34915","74357604.61004795","13653","176811"
"assam","2021","1","TOTAL","marigaon district","3167","2334419","298011","918760114.9692955","87679","1270339"
"assam","2021","1","TOTAL","nagaon district","3167","2334419","675634","2019926209.3789358","200243","2994542"
"assam","2021","1","TOTAL","nalbari district","3167","2334419","197323","506378435.7122495","68299","956420"
"assam","2021","1","TOTAL","sivasagar district","3167","2334419","242611","602350918.9850893","76308","1075274"
"assam","2021","1","TOTAL","sonitpur district","3167","2334419","669242","1689369790.428941","158555","2787968"
"assam","2021","1","TOTAL","south salmara mancachar district","3167","2334419","134708","477352228.40615606","28055","607318"
"assam","2021","1","TOTAL","tinsukia district","3167","2334419","480161","1160430411.7091098","134067","2143049"
"assam","2021","1","TOTAL","udalguri district","3167","2334419","173233","451305008.43282115","57387","831716"
