"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"telangana","2022","1","TOTAL","warangal rural district","36325","51942016","6150545","13344851727.844463","259006","20722699"
"telangana","2022","1","TOTAL","warangal urban district","36325","51942016","27504554","56954288260.23642","797162","21446613"
"telangana","2022","1","TOTAL","yadadri bhuvanagiri district","36325","51942016","9901695","21558326704.74961","345555","43364083"
"delhi","2022","3","TOTAL","central district","35944","41570160","243139962","327191972497.86694","1483786","5742476"
"delhi","2022","3","TOTAL","south district","35944","41570160","18234782","21732528705.790974","1065631","4638847"
"delhi","2022","3","TOTAL","north east district","35944","41570160","10077560","19808599331.163063","822038","2460332"
"delhi","2022","3","TOTAL","north west district","35944","41570160","18316480","32675014921.771603","1575473","4399466"
"delhi","2022","3","TOTAL","shahdara district","35944","41570160","10220528","21361296110.510616","917096","2440841"
"delhi","2022","3","TOTAL","north district","35944","41570160","18232076","29812600679.071415","1288507","4322456"
"delhi","2022","3","TOTAL","new delhi district","35944","41570160","58178476","76558260276.67705","1479669","5253294"
"delhi","2022","3","TOTAL","east district","35944","41570160","21104584","28881717613.549664","1121596","3393992"
"delhi","2022","3","TOTAL","south east delhi district","35944","41570160","30215862","40627500625.401535","1804123","6340232"
"delhi","2022","3","TOTAL","south west district","35944","41570160","17276601","26324661266.56318","1215697","3934907"
"delhi","2022","3","TOTAL","west district","35944","41570160","30595250","52638495087.749954","2235907","6992655"
"kerala","2022","2","TOTAL","wayanad district","35667","59920203","2984234","4493999118.462679","246673","7011213"
"kerala","2022","2","TOTAL","kollam district","35667","59920203","5799455","10109273068.99764","657033","5093583"
"kerala","2022","2","TOTAL","kottayam district","35667","59920203","4440370","7095672952.24407","531625","5282278"
"kerala","2022","2","TOTAL","palakkad district","35667","59920203","4998295","8233196635.528812","653051","9694658"
"kerala","2022","2","TOTAL","kozhikode district","35667","59920203","10478852","15005755668.418482","932060","9263814"
"kerala","2022","2","TOTAL","malappuram district","35667","59920203","11218062","15235042406.963661","915204","9789246"
"kerala","2022","2","TOTAL","thrissur district","35667","59920203","8767715","13850991972.685724","808727","5650708"
"kerala","2022","2","TOTAL","thiruvananthapuram district","35667","59920203","8942858","13552082447.365555","1041643","5205518"
"kerala","2022","2","TOTAL","pathanamthitta district","35667","59920203","2074509","3519862948.5512266","285622","3462591"
"kerala","2022","2","TOTAL","alappuzha district","35667","59920203","4151240","6503782725.4786625","563253","3130200"
"kerala","2022","2","TOTAL","ernakulam district","35667","59920203","32257485","40076176147.54245","1531113","8132654"
"kerala","2022","2","TOTAL","idukki district","35667","59920203","2259039","3773017123.960714","292807","11488771"
"kerala","2022","2","TOTAL","kannur district","35667","59920203","5415196","8864093942.922422","673887","9375321"
"kerala","2022","2","TOTAL","kasaragod district","35667","59920203","2578012","4383382390.002622","309835","6295837"
"haryana","2022","3","TOTAL","mewat district","35346","45402800","10832560","19134475751.357685","421283","9426354"
"haryana","2022","3","TOTAL","ambala district","35346","45402800","6086047","10116706967.312647","445403","5010389"
"haryana","2022","3","TOTAL","bhiwani district","35346","45402800","5766666","13530980795.262136","446960","26192869"
"haryana","2022","3","TOTAL","charkhi dadri district","35346","45402800","1905318","4437299973.709106","131203","4407641"
"haryana","2022","3","TOTAL","faridabad district","35346","45402800","31002825","46163415393.391945","1837594","11212188"
"haryana","2022","3","TOTAL","fatehabad district","35346","45402800","2655690","6105812008.823677","314613","12979626"
"haryana","2022","3","TOTAL","gurugram district","35346","45402800","87103856","99360193857.46599","3251792","18485432"
"haryana","2022","3","TOTAL","hisar district","35346","45402800","15314209","30005386061.118546","766206","29010891"
"haryana","2022","3","TOTAL","jhajjar district","35346","45402800","8252765","15159748528.04851","497580","9930636"
"haryana","2022","3","TOTAL","jind district","35346","45402800","3980057","9507339927.814547","403750","14994759"
"haryana","2022","3","TOTAL","kaithal district","35346","45402800","2421074","6088867214.3334255","320757","11770745"
"haryana","2022","3","TOTAL","karnal district","35346","45402800","9139842","16912349321.593098","584928","11812886"
"haryana","2022","3","TOTAL","kurukshetra district","35346","45402800","5217298","10020415182.250603","376380","5506672"
"haryana","2022","3","TOTAL","mahendragarh district","35346","45402800","6121120","12093049365.916506","392798","11952432"
"haryana","2022","3","TOTAL","palwal district","35346","45402800","11032395","17956834811.920967","492837","7987566"
"haryana","2022","3","TOTAL","panchkula district","35346","45402800","3163399","5091947798.204769","322320","3767440"
"haryana","2022","3","TOTAL","panipat district","35346","45402800","13837300","24633921100.885296","618937","8459279"
"haryana","2022","3","TOTAL","rewari district","35346","45402800","12015067","19436985212.741524","663418","7337609"
"haryana","2022","3","TOTAL","rohtak district","35346","45402800","9939686","18965127888.07128","481082","16106442"
"haryana","2022","3","TOTAL","sirsa district","35346","45402800","3534343","8047893249.892181","456583","22326785"
"haryana","2022","3","TOTAL","sonipat district","35346","45402800","16738938","29152136081.765587","697349","10573982"
"haryana","2022","3","TOTAL","yamunanagar district","35346","45402800","3301355","6133608086.146572","380160","6222538"
"rajasthan","2022","3","TOTAL","udaipur district","33975","45565544","17437737","26920987876.54088","908034","80374530"
"rajasthan","2022","3","TOTAL","tonk district","33975","45565544","9710550","14504363314.95301","479568","54127045"
"rajasthan","2022","3","TOTAL","sirohi district","33975","45565544","4160902","7173102737.4551525","289792","29876298"
"rajasthan","2022","3","TOTAL","sikar district","33975","45565544","21334188","40269671901.04936","1133443","61228825"
"rajasthan","2022","3","TOTAL","sawai madhopur district","33975","45565544","8296430","11364739097.257002","461840","32215728"
"rajasthan","2022","3","TOTAL","rajsamand district","33975","45565544","5484975","10019131487.496407","317247","43640347"
"rajasthan","2022","3","TOTAL","pratapgarh district","33975","45565544","2199404","3978539086.514776","140123","32602291"
"rajasthan","2022","3","TOTAL","pali district","33975","45565544","9383118","16882438860.192509","614763","86663578"
"rajasthan","2022","3","TOTAL","nagaur district","33975","45565544","17110682","34696357961.3792","1001401","186521136"
"rajasthan","2022","3","TOTAL","kota district","33975","45565544","22439613","32238127933.327984","982248","34674075"
"rajasthan","2022","3","TOTAL","karauli district","33975","45565544","5485874","8907060018.165571","370379","27073093"
"rajasthan","2022","3","TOTAL","jodhpur district","33975","45565544","44177624","78522559026.67796","1517702","254120726"
"rajasthan","2022","3","TOTAL","jhunjhunu district","33975","45565544","12774366","24776793676.52417","839052","38191893"
"rajasthan","2022","3","TOTAL","jhalawar district","33975","45565544","5868488","9351119284.035149","370638","49646877"
"rajasthan","2022","3","TOTAL","jalore district","33975","45565544","5150635","12265545245.71053","436182","67230900"
"rajasthan","2022","3","TOTAL","jaisalmer district","33975","45565544","5783678","9725918865.998837","256162","163060522"
"rajasthan","2022","3","TOTAL","jaipur district","33975","45565544","377469909","564818218571.2906","5696726","97515005"
"rajasthan","2022","3","TOTAL","hanumangarh district","33975","45565544","8622983","16877518968.368637","438430","303886660"
"rajasthan","2022","3","TOTAL","ganganagar district","33975","45565544","12803386","22240341715.78325","609264","497587120"
"rajasthan","2022","3","TOTAL","dungarpur district","33975","45565544","1877661","3540885656.2172456","191535","24648975"
"rajasthan","2022","3","TOTAL","dholpur district","33975","45565544","3455237","6522103060.292555","237489","19098756"
"rajasthan","2022","3","TOTAL","dausa district","33975","45565544","12485930","17906746198.24476","646611","19935199"
"rajasthan","2022","3","TOTAL","churu district","33975","45565544","8783655","17976361125.250355","630859","93965925"
"rajasthan","2022","3","TOTAL","chittorgarh district","33975","45565544","8973197","15910570305.152487","520793","62711300"
"rajasthan","2022","3","TOTAL","bundi district","33975","45565544","5110230","7814818175.588694","324032","38644499"
"rajasthan","2022","3","TOTAL","bikaner district","33975","45565544","15580963","27371553576.152893","819523","250765934"
"rajasthan","2022","3","TOTAL","bhilwara district","33975","45565544","22210445","37982785217.262955","971352","111039026"
"rajasthan","2022","3","TOTAL","bharatpur district","33975","45565544","8864216","15557212790.848467","799601","23295084"
"rajasthan","2022","3","TOTAL","barmer district","33975","45565544","13922134","27600044726.483513","714466","287879403"
"rajasthan","2022","3","TOTAL","baran district","33975","45565544","4125706","6742397008.271659","306488","35782521"
"rajasthan","2022","3","TOTAL","banswara district","33975","45565544","2551714","4868669663.686186","211215","35678679"
"rajasthan","2022","3","TOTAL","alwar district","33975","45565544","35823235","53614596972.029465","1755844","56486270"
"rajasthan","2022","3","TOTAL","ajmer district","33975","45565544","28082495","49547976214.078476","1050146","99619646"
"bihar","2022","4","TOTAL","sheohar district","33895","43914519","1532102","3282461020.338641","93194","4924740"
"bihar","2022","4","TOTAL","sitamarhi district","33895","43914519","11973091","22844727997.171284","545122","21609733"
"bihar","2022","4","TOTAL","samastipur district","33895","43914519","13239614","25127091204.346607","793296","32459845"
"bihar","2022","4","TOTAL","supaul district","33895","43914519","6223660","12023032235.635077","368012","16629451"
"bihar","2022","4","TOTAL","siwan district","33895","43914519","12408052","23745856584.586132","696350","32066312"
"bihar","2022","4","TOTAL","vaishali district","33895","43914519","13468090","26133475409.36425","723338","30088669"
"bihar","2022","4","TOTAL","saharsa district","33895","43914519","5976774","11202536901.796572","354933","14792840"
"bihar","2022","4","TOTAL","rohtas district","33895","43914519","8337061","17861976613.691093","633339","21868732"
"bihar","2022","4","TOTAL","purnia district","33895","43914519","10279227","20057462336.596336","593232","26454795"
"bihar","2022","4","TOTAL","purbi champaran district","33895","43914519","19272446","36872763823.28027","1079466","50161341"
"bihar","2022","4","TOTAL","patna district","33895","43914519","217434851","352393762150.4539","2854738","76878071"
"bihar","2022","4","TOTAL","pashchim champaran district","33895","43914519","13798685","25203288880.711174","817644","36683844"
"bihar","2022","4","TOTAL","nawada district","33895","43914519","4969118","10797138677.4231","386468","12902353"
"bihar","2022","4","TOTAL","nalanda district","33895","43914519","7514886","15020248161.563335","662033","16909884"
"bihar","2022","4","TOTAL","muzaffarpur district","33895","43914519","19056253","37684755616.87426","1132096","47917955"
